,Token,Reading,Dict. form,POS,Line,Song ID,Pitch accent
1117,この,コノ,この,"('連体詞', '*', '*', '*', '*', '*')",15,18,0
1118,血,チ,血,"('名詞', '普通名詞', '一般', '*', '*', '*')",15,18,1
1119,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",15,18,1
1120,ヨ,ヨ,ヨ,"('助詞', '終助詞', '*', '*', '*', '*')",15,18,1
1121,おやじ,オヤジ,おやじ,"('名詞', '普通名詞', '一般', '*', '*', '*')",15,18,0
1122,ゆずり,ユズリ,ゆずり,"('名詞', '普通名詞', '一般', '*', '*', '*')",15,18,0
1123,だ,ダ,だ,"('助動詞', '*', '*', '*', '助動詞-ダ', '終止形-一般')",15,18,1
1124,ぜ,ゼ,ぜ,"('助詞', '終助詞', '*', '*', '*', '*')",15,18,1
1125,北,キタ,北,"('名詞', '普通名詞', '一般', '*', '*', '*')",1,19,"0,2"
1126,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",1,19,1
1127,酒場,サカバ,酒場,"('名詞', '普通名詞', '一般', '*', '*', '*')",1,19,"0,3"
1128,通り,トオリ,通り,"('名詞', '普通名詞', '助数詞可能', '*', '*', '*')",1,19,3
1129,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",1,19,1
1130,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",1,19,1
1131,長い,ナガイ,長い,"('形容詞', '一般', '*', '*', '形容詞', '終止形-一般')",1,19,2
1132,髮,髮,髮,"('名詞', '普通名詞', '一般', '*', '*', '*')",1,19,
1133,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",1,19,1
1134,女,オンナ,女,"('名詞', '普通名詞', '一般', '*', '*', '*')",1,19,1
1135,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",1,19,0
1136,似合う,ニアウ,似合う,"('動詞', '一般', '*', '*', '五段-ワア行', '終止形-一般')",1,19,2
1137,ちょっと,チョット,ちょっと,"('副詞', '*', '*', '*', '*', '*')",2,19,"1,0"
1138,お,オ,お,"('接頭辞', '*', '*', '*', '*', '*')",2,19,1
1139,人,ヒト,人,"('名詞', '普通名詞', '一般', '*', '*', '*')",2,19,"0,2"
1140,よし,ヨシ,よし,"('感動詞', '一般', '*', '*', '*', '*')",2,19,1
1141,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",2,19,0
1142,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",2,19,1
1143,くど,クド,くど,"('名詞', '普通名詞', '一般', '*', '*', '*')",3,19,1
1144,れ,レ,れる,"('助動詞', '*', '*', '*', '助動詞-レル', '連用形-一般')",3,19,
1145,上手,ジョウズ,上手,"('形状詞', '一般', '*', '*', '*', '*')",3,19,0
1146,な,ナ,だ,"('助動詞', '*', '*', '*', '助動詞-ダ', '連体形-一般')",3,19,1
1147,方,ホウ,方,"('名詞', '普通名詞', '一般', '*', '*', '*')",3,19,"0,1"
1148,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",3,19,0
1149,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",3,19,1
1150,今夜,コンヤ,今夜,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",4,19,1
1151,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",4,19,1
1152,恋,コイ,恋,"('名詞', '普通名詞', 'サ変可能', '*', '*', '*')",4,19,1
1153,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",4,19,1
1154,タバコ,タバコ,タバコ,"('名詞', '普通名詞', '一般', '*', '*', '*')",4,19,0
1155,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",4,19,1
1156,先,サキ,先,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",4,19,1
1157,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",4,19,1
1158,火,ヒ,火,"('名詞', '普通名詞', '一般', '*', '*', '*')",5,19,1
1159,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",5,19,
1160,つけ,ツケ,つける,"('動詞', '非自立可能', '*', '*', '下一段-カ行', '連用形-一般')",5,19,2
1161,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",5,19,1
1162,くれ,クレ,くれる,"('動詞', '非自立可能', '*', '*', '下一段-ラ行', '命令形')",5,19,0
1163,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",5,19,1
1164,人,ヒト,人,"('名詞', '普通名詞', '一般', '*', '*', '*')",5,19,"0,2"
1165,からめ,カラメ,からめる,"('動詞', '一般', '*', '*', '下一段-マ行', '連用形-一般')",6,19,"0,3"
1166,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",6,19,1
1167,指,ユビ,指,"('名詞', '普通名詞', '一般', '*', '*', '*')",6,19,"0,1"
1168,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",6,19,0
1169,運命,ウンメイ,運命,"('名詞', '普通名詞', '一般', '*', '*', '*')",6,19,1
1170,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",6,19,1
1171,よう,ヨウ,よう,"('副詞', '*', '*', '*', '*', '*')",6,19,1
1172,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",6,19,1
1173,心,ココロ,心,"('名詞', '普通名詞', 'サ変可能', '*', '*', '*')",6,19,"3,2"
1174,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",6,19,
1175,許す,ユルス,許す,"('動詞', '一般', '*', '*', '五段-サ行', '終止形-一般')",6,19,2
1176,北,キタ,北,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,19,"0,2"
1177,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",7,19,1
1178,酒場,サカバ,酒場,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,19,"0,3"
1179,通り,トオリ,通り,"('名詞', '普通名詞', '助数詞可能', '*', '*', '*')",7,19,3
1180,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",7,19,1
1181,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",7,19,1
1182,女,オンナ,女,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,19,1
1183,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",7,19,
1184,酔わ,ヨワ,酔う,"('動詞', '一般', '*', '*', '五段-ワア行', '未然形-一般')",7,19,1
1185,せる,セル,せる,"('助動詞', '*', '*', '*', '下一段-サ行', '終止形-一般')",7,19,1
1186,恋,コイ,恋,"('名詞', '普通名詞', 'サ変可能', '*', '*', '*')",7,19,1
1187,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",7,19,0
1188,ある,アル,ある,"('動詞', '非自立可能', '*', '*', '五段-ラ行', '終止形-一般')",7,19,1
1189,北,キタ,北,"('名詞', '普通名詞', '一般', '*', '*', '*')",8,19,"0,2"
1190,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",8,19,1
1191,酒場,サカバ,酒場,"('名詞', '普通名詞', '一般', '*', '*', '*')",8,19,"0,3"
1192,通り,トオリ,通り,"('名詞', '普通名詞', '助数詞可能', '*', '*', '*')",8,19,3
1193,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",8,19,1
1194,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",8,19,1
1195,涙もろい,ナミダモロイ,涙もろい,"('形容詞', '一般', '*', '*', '形容詞', '終止形-一般')",8,19,5
1196,男,オトコ,男,"('名詞', '普通名詞', '一般', '*', '*', '*')",8,19,3
1197,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",8,19,0
1198,似合う,ニアウ,似合う,"('動詞', '一般', '*', '*', '五段-ワア行', '終止形-一般')",8,19,2
1199,ちょっと,チョット,ちょっと,"('副詞', '*', '*', '*', '*', '*')",9,19,"1,0"
1200,女好き,オンナズキ,女好き,"('形状詞', '一般', '*', '*', '*', '*')",9,19,0
1201,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",9,19,0
1202,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",9,19,1
1203,瞳,ヒトミ,瞳,"('名詞', '普通名詞', '一般', '*', '*', '*')",10,19,0
1204,で,デ,で,"('接続詞', '*', '*', '*', '*', '*')",10,19,1
1205,くどける,クドケル,くどける,"('動詞', '一般', '*', '*', '下一段-カ行', '終止形-一般')",10,19,
1206,方,ホウ,方,"('名詞', '普通名詞', '一般', '*', '*', '*')",10,19,"0,1"
1207,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",10,19,0
1208,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",10,19,1
1209,夢,ユメ,夢,"('名詞', '普通名詞', '一般', '*', '*', '*')",11,19,"1,0"
1210,追い,オイ,追う,"('動詞', '一般', '*', '*', '五段-ワア行', '連用形-一般')",11,19,1
1211,人,ヒト,人,"('名詞', '普通名詞', '一般', '*', '*', '*')",11,19,"0,2"
1212,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",11,19,1
1213,グラス,グラス,グラス,"('名詞', '普通名詞', '一般', '*', '*', '*')",11,19,1
1214,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",11,19,1
1215,酒,サケ,酒,"('名詞', '普通名詞', '一般', '*', '*', '*')",11,19,1
1216,と,ト,と,"('助詞', '格助詞', '*', '*', '*', '*')",11,19,1
1217,思い出,オモイデ,思い出,"('名詞', '普通名詞', '一般', '*', '*', '*')",12,19,0
1218,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",12,19,
1219,飲みほし,ノミホシ,飲みほす,"('動詞', '一般', '*', '*', '五段-サ行', '連用形-一般')",12,19,"3,0"
1220,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",12,19,1
1221,やぶれ,ヤブレ,やぶれ,"('名詞', '普通名詞', '一般', '*', '*', '*')",13,19,3
1222,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",13,19,1
1223,恋,コイ,恋,"('名詞', '普通名詞', 'サ変可能', '*', '*', '*')",13,19,1
1224,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",13,19,1
1225,数,スウ,数,"('名詞', '普通名詞', '一般', '*', '*', '*')",13,19,0
1226,だけ,ダケ,だけ,"('助詞', '副助詞', '*', '*', '*', '*')",13,19,
1227,人,ヒト,人,"('名詞', '普通名詞', '一般', '*', '*', '*')",13,19,"0,2"
1228,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",13,19,1
1229,やさしく,ヤサシク,やさしい,"('形容詞', '一般', '*', '*', '形容詞', '連用形-一般')",13,19,"0,3"
1230,できる,デキル,できる,"('動詞', '非自立可能', '*', '*', '上一段-カ行', '終止形-一般')",13,19,0
1231,北,キタ,北,"('名詞', '普通名詞', '一般', '*', '*', '*')",14,19,"0,2"
1232,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",14,19,1
1233,酒場,サカバ,酒場,"('名詞', '普通名詞', '一般', '*', '*', '*')",14,19,"0,3"
1234,通り,トオリ,通り,"('名詞', '普通名詞', '助数詞可能', '*', '*', '*')",14,19,3
1235,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",14,19,1
1236,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",14,19,1
1237,男,オトコ,男,"('名詞', '普通名詞', '一般', '*', '*', '*')",14,19,3
1238,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",14,19,
1239,泣,ナキ,泣,"('名詞', '普通名詞', '一般', '*', '*', '*')",14,19,0
1240,せる,セル,せる,"('助動詞', '*', '*', '*', '下一段-サ行', '終止形-一般')",14,19,1
1241,歌,ウタ,歌,"('名詞', '普通名詞', '一般', '*', '*', '*')",14,19,2
1242,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",14,19,0
1243,ある,アル,ある,"('動詞', '非自立可能', '*', '*', '五段-ラ行', '終止形-一般')",14,19,1
1244,今夜,コンヤ,今夜,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",15,19,1
1245,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",15,19,1
1246,恋,コイ,恋,"('名詞', '普通名詞', 'サ変可能', '*', '*', '*')",15,19,1
1247,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",15,19,1
1248,タバコ,タバコ,タバコ,"('名詞', '普通名詞', '一般', '*', '*', '*')",15,19,0
1249,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",15,19,1
1250,先,サキ,先,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",15,19,1
1251,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",15,19,1
1252,火,ヒ,火,"('名詞', '普通名詞', '一般', '*', '*', '*')",16,19,1
1253,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",16,19,
1254,つけ,ツケ,つける,"('動詞', '非自立可能', '*', '*', '下一段-カ行', '連用形-一般')",16,19,2
1255,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",16,19,1
1256,くれ,クレ,くれる,"('動詞', '非自立可能', '*', '*', '下一段-ラ行', '命令形')",16,19,0
1257,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",16,19,1
1258,人,ヒト,人,"('名詞', '普通名詞', '一般', '*', '*', '*')",16,19,"0,2"
1259,からめ,カラメ,からめる,"('動詞', '一般', '*', '*', '下一段-マ行', '連用形-一般')",17,19,"0,3"
1260,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",17,19,1
1261,指,ユビ,指,"('名詞', '普通名詞', '一般', '*', '*', '*')",17,19,"0,1"
1262,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",17,19,0
1263,運命,ウンメイ,運命,"('名詞', '普通名詞', '一般', '*', '*', '*')",17,19,1
1264,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",17,19,1
1265,よう,ヨウ,よう,"('副詞', '*', '*', '*', '*', '*')",17,19,1
1266,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",17,19,1
1267,心,ココロ,心,"('名詞', '普通名詞', 'サ変可能', '*', '*', '*')",17,19,"3,2"
1268,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",17,19,
1269,許す,ユルス,許す,"('動詞', '一般', '*', '*', '五段-サ行', '終止形-一般')",17,19,2
1270,北,キタ,北,"('名詞', '普通名詞', '一般', '*', '*', '*')",18,19,"0,2"
1271,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",18,19,1
1272,酒場,サカバ,酒場,"('名詞', '普通名詞', '一般', '*', '*', '*')",18,19,"0,3"
1273,通り,トオリ,通り,"('名詞', '普通名詞', '助数詞可能', '*', '*', '*')",18,19,3
1274,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",18,19,1
1275,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",18,19,1
1276,女,オンナ,女,"('名詞', '普通名詞', '一般', '*', '*', '*')",18,19,1
1277,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",18,19,
1278,酔わ,ヨワ,酔う,"('動詞', '一般', '*', '*', '五段-ワア行', '未然形-一般')",18,19,1
1279,せる,セル,せる,"('助動詞', '*', '*', '*', '下一段-サ行', '終止形-一般')",18,19,1
1280,恋,コイ,恋,"('名詞', '普通名詞', 'サ変可能', '*', '*', '*')",18,19,1
1281,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",18,19,0
1282,ある,アル,ある,"('動詞', '非自立可能', '*', '*', '五段-ラ行', '終止形-一般')",18,19,1
1283,女心,オンナゴコロ,女心,"('名詞', '普通名詞', '一般', '*', '*', '*')",1,2,4
1284,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",1,2,1
1285,故郷,コキョウ,故郷,"('名詞', '普通名詞', '一般', '*', '*', '*')",1,2,1
1286,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",1,2,1
1287,忘れ,ワスレ,忘れる,"('動詞', '非自立可能', '*', '*', '下一段-ラ行', '連用形-一般')",2,2,0
1288,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",2,2,1
1289,はず,ハズ,はず,"('名詞', '普通名詞', '一般', '*', '*', '*')",2,2,1
1290,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",2,2,1
1291,男,オトコ,男,"('名詞', '普通名詞', '一般', '*', '*', '*')",2,2,3
1292,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",2,2,1
1293,胸,ムネ,胸,"('名詞', '普通名詞', '一般', '*', '*', '*')",2,2,2
1294,よ,ヨ,よ,"('助詞', '終助詞', '*', '*', '*', '*')",2,2,1
1295,爪,ツメ,爪,"('名詞', '普通名詞', '一般', '*', '*', '*')",3,2,2
1296,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",3,2,
1297,かむ,カム,かむ,"('動詞', '一般', '*', '*', '五段-マ行', '終止形-一般')",3,2,0
1298,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",3,2,1
1299,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",3,2,1
1300,誰,ダレ,誰,"('代名詞', '*', '*', '*', '*', '*')",3,2,2
1301,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",3,2,1
1302,ため,タメ,ため,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",3,2,2
1303,しのび泣く,シノビナク,しのび泣く,"('動詞', '一般', '*', '*', '五段-カ行', '終止形-一般')",4,2,4
1304,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",4,2,1
1305,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",4,2,1
1306,誰,ダレ,誰,"('代名詞', '*', '*', '*', '*', '*')",4,2,2
1307,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",4,2,1
1308,ため,タメ,ため,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",4,2,2
1309,永遠,エイエン,永遠,"('名詞', '普通名詞', '一般', '*', '*', '*')",5,2,0
1310,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",5,2,1
1311,愛し,アイシ,愛する,"('動詞', '一般', '*', '*', 'サ行変格', '連用形-一般')",5,2,1
1312,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",5,2,1
1313,離さ,ハナサ,離す,"('動詞', '一般', '*', '*', '五段-サ行', '未然形-一般')",5,2,2
1314,ず,ズ,ず,"('助動詞', '*', '*', '*', '助動詞-ヌ', '終止形-一般')",5,2,0
1315,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",5,2,1
1316,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",6,2,"2,1"
1317,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",6,2,1
1318,会い,アイ,会う,"('動詞', '一般', '*', '*', '五段-ワア行', '連用形-一般')",6,2,1
1319,たい,タイ,たい,"('助動詞', '*', '*', '*', '助動詞-タイ', '終止形-一般')",6,2,1
1320,遠い,トオイ,遠い,"('形容詞', '一般', '*', '*', '形容詞', '終止形-一般')",6,2,0
1321,遠い,トオイ,遠い,"('形容詞', '一般', '*', '*', '形容詞', '終止形-一般')",6,2,0
1322,ひと,ヒト,ひと,"('名詞', '普通名詞', '一般', '*', '*', '*')",6,2,"0,2"
1323,だ,ダ,だ,"('助動詞', '*', '*', '*', '助動詞-ダ', '終止形-一般')",6,2,1
1324,けど,ケド,けど,"('接続詞', '*', '*', '*', '*', '*')",6,2,1
1325,夜汽車,ヨギシャ,夜汽車,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,2,1
1326,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",7,2,1
1327,ゆられ,ユラレ,ゆられる,"('動詞', '一般', '*', '*', '下一段-ラ行', '連用形-一般')",7,2,
1328,幾,イク,幾,"('名詞', '数詞', '*', '*', '*', '*')",7,2,1
1329,時間,ジカン,時間,"('名詞', '普通名詞', '助数詞可能', '*', '*', '*')",7,2,0
1330,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",8,2,"2,1"
1330,み,ミ,見る,"('動詞', '非自立可能', '*', '*', '上一段-マ行', '終止形-一般')",8,2,1
1331,たく,タク,たい,"('助動詞', '*', '*', '*', '助動詞-タイ', '連用形-一般')",8,2,
1331a,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",8,2,
1333,帰っ,カエッ,帰る,"('動詞', '一般', '*', '*', '五段-ラ行', '連用形-促音便')",8,2,1
1334,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",8,2,1
1335,ゆく,ユク,ゆく,"('動詞', '非自立可能', '*', '*', '五段-カ行', '終止形-一般')",8,2,0
1336,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",8,2,1
1337,甘え,アマエ,甘え,"('名詞', '普通名詞', '一般', '*', '*', '*')",9,2,0
1338,たい,タイ,たい,"('助動詞', '*', '*', '*', '助動詞-タイ', '終止形-一般')",9,2,1
1339,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",9,2,1
1340,よ,ヨ,よ,"('助詞', '終助詞', '*', '*', '*', '*')",9,2,1
1341,いつ,イツ,いつ,"('代名詞', '*', '*', '*', '*', '*')",9,2,1
1342,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",9,2,1
1343,日,ヒ,日,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",9,2,1
1344,も,モ,も,"('助詞', '係助詞', '*', '*', '*', '*')",9,2,1
1345,見,ミ,見る,"('動詞', '非自立可能', '*', '*', '上一段-マ行', '連用形-一般')",10,2,1
1346,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",10,2,1
1347,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",10,2,1
